asset,entry_time_utc,exit_time_utc,side,entry_px,exit_px,holding_days,ecdf,signed_vpin,d25,vpin
arbusdt,2025-07-01T13:37:00,2025-07-02T15:49:00,-1,0.3267,0.3435,1.0916666666666666,0.9913484486873508,-0.0056934267592143395,-0.0007240833962478821,0.1745838280810039
linkusdt,2025-07-04T09:44:00,2025-07-07T12:19:00,1,13.32,13.491,3.107638888888889,0.802,0.010829501114748157,0.006355171639618129,0.1128344921739836
arbusdt,2025-07-04T14:51:00,2025-07-07T09:48:00,-1,0.3251,0.3349,2.7895833333333333,0.9292010235996588,-0.05317833035722339,-0.0017415683033470963,0.14463153261610626
linkusdt,2025-07-07T17:07:00,2025-07-09T18:07:00,-1,13.394,13.997,2.0416666666666665,0.8147459727385378,-0.03809945656308331,-0.0014686895151949236,0.11413806404006528
linkusdt,2025-07-09T19:46:00,2025-07-11T04:44:00,1,14.223,15.376,1.3736111111111111,0.8483134297087785,0.01865246155256101,0.01506616199479796,0.1152283667564247
linkusdt,2025-07-11T05:05:00,2025-07-12T13:28:00,-1,15.464,14.97,1.3493055555555555,0.9394065158746628,-0.0020142196037777915,-0.012571277163959865,0.12672497538056596
linkusdt,2025-07-12T15:04:00,2025-07-14T11:00:00,-1,14.923,16.262,1.8305555555555555,0.9282778462803124,-0.03731255595524187,-0.0003753016863816405,0.126774826231219
linkusdt,2025-07-15T11:23:00,2025-07-16T15:29:00,-1,15.313,16.662,1.1708333333333334,0.8323805634953042,-0.025638530413539248,-0.0002684492625987661,0.11651741682208965
arbusdt,2025-07-16T14:56:00,2025-07-17T13:31:00,-1,0.4501,0.4487,0.9409722222222222,0.8982402448355011,-0.007965685156724614,-0.00019546284691471238,0.13844099428604562
linkusdt,2025-07-17T05:19:00,2025-07-18T00:06:00,-1,16.542,18.021,0.7826388888888889,0.8748490945674045,-0.03151954767870417,-0.0005402152905661789,0.11982664357652226
avaxusdt,2025-07-17T11:29:00,2025-07-18T08:58:00,-1,22.947,24.377,0.8951388888888889,0.8923683600092785,-0.04616019064904941,-0.001579870538348918,0.12107103137494932
linkusdt,2025-07-18T00:10:00,2025-07-18T14:47:00,1,17.94,18.208,0.6090277777777777,0.9750544446644229,0.00013060905752473442,0.00440772431237596,0.138083064599282
suiusdt,2025-07-18T04:59:00,2025-07-18T16:43:00,1,4.1968,3.8897,0.4888888888888889,0.8241206030150754,0.0001382722144690715,0.020153755990465344,0.1469797816354608
avaxusdt,2025-07-18T12:46:00,2025-07-19T20:18:00,-1,24.326,25.024,1.3138888888888889,0.8045898659395592,-0.00316218661182284,-0.0011066421194555337,0.11574166174766382
suiusdt,2025-07-18T16:59:00,2025-07-19T21:31:00,-1,3.8787,3.7941,1.1888888888888889,0.9759706439393939,-0.08852718229422939,-0.006341797546434019,0.16873824234029008
arbusdt,2025-07-18T19:02:00,2025-07-20T01:53:00,-1,0.4595,0.4612,1.2854166666666667,0.814227349194905,-0.036963934485522446,-0.0005202174895416467,0.12790866675025944
linkusdt,2025-07-18T19:37:00,2025-07-20T05:03:00,-1,17.819,18.646,1.3930555555555555,0.9417927823050058,-0.04780392867867523,-0.0010191099748602384,0.1328376840845489
fetusdt,2025-07-19T00:59:00,2025-07-21T13:32:00,-1,0.7439,0.8488,2.5229166666666667,0.8011137629276054,-0.02962816667095902,-0.002234894555237593,0.11928030487022175
suiusdt,2025-07-19T22:09:00,2025-07-21T02:15:00,-1,3.8065,3.9324,1.1708333333333334,0.8981677237491191,-0.03487270904646861,-0.009705507279578446,0.1543455967809684
arbusdt,2025-07-20T02:28:00,2025-07-21T03:02:00,-1,0.4587,0.4872,1.023611111111111,0.8154607588970069,-0.038812913676844696,-0.007419142415411861,0.13004648879192132
avaxusdt,2025-07-20T03:33:00,2025-07-21T09:58:00,-1,24.663,25.668,1.2673611111111112,0.8976993522448068,-0.02253183426308604,-0.00010646503109176808,0.12334433656425732
linkusdt,2025-07-20T19:45:00,2025-07-21T15:27:00,-1,19.468,20.032,0.8208333333333333,0.801829268292683,-0.007827307730136384,-0.0006453514686868694,0.11846500616063026
