sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,n_long,n_short,mean_long,mean_short,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-0.2845,-0.4312,-0.2009,-0.3786,145,0.9122,0.4744,1.0108,-0.000782,0.8186,0.0085,0.5832,3.9635,-0.1525,156,-0.000782,0.023739,-0.4116,0.68122343,75,81,0.0023611586093767833,-0.0036927831176263907,LINK,1h,bollinger_mr,mean_reversion,4h,F,False,False
0.1045,0.1526,-0.0374,-0.3586,138,1.0342,0.4899,1.0767,0.00044,0.8852,0.0081,-0.0858,0.8918,-0.0279,149,0.00044,0.035544,0.1511,0.8800845,74,75,0.003018082893394375,-0.0021036082010472586,LINK,1h,bollinger_mr,mean_reversion,12h,D,False,False
0.0535,0.0863,-0.1158,-0.3797,128,1.017,0.5147,0.9588,0.000296,0.9622,0.0074,-0.065,-0.0632,-0.0898,136,0.000296,0.044511,0.0774,0.93840049,66,70,0.0025584956345257323,-0.001838154438349496,LINK,1h,bollinger_mr,mean_reversion,1d,D,False,False
-1.31,-1.6174,-0.5457,-0.6579,334,0.7671,0.4693,0.8674,-0.001824,0.7562,0.0249,-1.0051,10.1715,-0.6057,456,-0.001824,0.020554,-1.895,0.05872576,231,225,-0.0007041560947076179,-0.002973643210765324,LINK,1h,rsi_extreme,mean_reversion,4h,F,False,False
-0.5526,-0.7034,-0.4932,-0.6154,342,0.8833,0.5131,0.8381,-0.00155,0.9016,0.0187,-0.5029,4.2057,-0.5309,343,-0.00155,0.035908,-0.7994,0.42464184,170,173,0.000694284540964191,-0.003755013070062498,LINK,1h,rsi_extreme,mean_reversion,12h,F,False,False
-0.2504,-0.319,-0.4088,-0.6435,192,0.9414,0.5112,0.9001,-0.0011,0.9094,0.0146,-0.8579,4.603,-0.4721,268,-0.0011,0.049719,-0.3622,0.7174694,136,132,0.002251460128446438,-0.0045532272259713735,LINK,1h,rsi_extreme,mean_reversion,1d,F,False,False
-1.8835,-2.7394,-0.8766,-0.9872,3444,0.8719,0.4626,1.0128,-0.000981,0.939,0.1897,0.6662,10.5035,-0.9849,3480,-0.000981,0.021237,-2.7245,0.00647242,1746,1734,-0.0008621816875866288,-0.0011002643188278035,LINK,1h,momentum,trend,4h,F,False,False
-0.6647,-0.9583,-0.7016,-0.8947,1378,0.9303,0.4714,1.0434,-0.000896,0.9854,0.0752,-0.0189,3.4934,-0.8735,1379,-0.000896,0.034621,-0.9615,0.33647767,648,731,-0.0005868663529504134,-0.001170800650763121,LINK,1h,momentum,trend,12h,F,False,False
-0.6954,-1.081,-0.7,-0.9104,422,0.9044,0.4392,1.1546,-0.001785,1.0549,0.0395,0.1467,1.5772,-0.8802,724,-0.001785,0.047759,-1.0058,0.31482562,370,354,-0.0016848816720156164,-0.0018903126992847168,LINK,1h,momentum,trend,1d,F,False,False
-0.5036,-0.8738,-0.4809,-0.6499,1005,0.9346,0.442,1.1798,-0.000522,1.0533,0.055,1.4511,9.2617,-0.5435,1009,-0.000522,0.022782,-0.7284,0.46652573,519,490,-0.00016463767477773114,-0.0009013814958072624,LINK,1h,range_breakout,trend,4h,F,False,False
-0.8236,-1.2812,-0.624,-0.835,684,0.8806,0.4668,1.006,-0.001603,0.9408,0.0377,0.5154,3.8487,-0.7857,692,-0.001603,0.035385,-1.1914,0.23390419,348,344,-0.00037574715096964326,-0.002843697362755577,LINK,1h,range_breakout,trend,12h,F,False,False
-0.478,-0.7996,-0.5744,-0.807,484,0.9187,0.4907,0.9535,-0.001523,0.9949,0.0264,0.5754,3.1599,-0.7283,485,-0.001523,0.048496,-0.6915,0.48959262,251,234,-0.0012107376355592553,-0.0018573537473034346,LINK,1h,range_breakout,trend,1d,F,False,False
-0.8064,-1.2399,-0.5778,-0.6739,646,0.9097,0.4678,1.0347,-0.000642,1.0035,0.0678,0.5548,5.0129,-0.6437,1244,-0.000642,0.019412,-1.1665,0.24362634,621,623,-0.0004285109079116727,-0.0008548764546502229,LINK,1h,macd_scalp,trend,4h,F,False,False
-0.1166,-0.1758,-0.4058,-0.6936,766,0.9843,0.4746,1.0896,-0.000203,1.0308,0.0462,0.1183,2.5375,-0.4992,847,-0.000203,0.035031,-0.1687,0.86606308,427,420,-0.0008929455071180502,0.0004982899142846603,LINK,1h,macd_scalp,trend,12h,F,False,False
-0.3209,-0.4906,-0.536,-0.7945,490,0.9466,0.4819,1.0175,-0.000948,0.9189,0.0302,0.5139,5.1913,-0.6868,554,-0.000948,0.04808,-0.4642,0.64271708,274,280,-0.0011294555846256878,-0.0007707399866487207,LINK,1h,macd_scalp,trend,1d,F,False,False
-0.2834,-0.3926,-0.2413,-0.3474,145,0.9322,0.4891,0.974,-0.00048,0.8673,0.0149,0.058,3.7312,-0.1674,274,-0.00048,0.019403,-0.4099,0.68220661,121,153,-0.0011318880834690122,3.469399200910625e-05,LINK,1h,keltner_mr,mean_reversion,4h,F,False,False
0.5418,0.6711,0.4539,-0.3052,168,1.1642,0.5275,1.0427,0.001899,0.8428,0.0119,-0.8854,6.1724,0.3118,218,0.001899,0.035779,0.7837,0.43406615,102,116,0.0020203344313383742,0.0017925841229302812,LINK,1h,keltner_mr,mean_reversion,12h,C,False,False
0.1951,0.2923,-0.0321,-0.5022,117,1.0563,0.5137,1.0001,0.001028,0.9254,0.01,-0.0693,0.8161,-0.0334,183,0.001028,0.04928,0.2823,0.77804753,85,98,0.004905561540630467,-0.0023345942700875697,LINK,1h,keltner_mr,mean_reversion,1d,D,False,False
-1.0482,-1.5843,-0.4768,-0.3615,140,0.721,0.4259,0.9718,-0.002261,0.8888,0.0088,0.2177,1.5677,-0.3269,162,-0.002261,0.018983,-1.5162,0.13143881,94,68,-0.0023626969846232857,-0.0021210067908261744,LINK,1h,dual_ema_adx,trend,4h,F,False,False
0.2205,0.3698,0.0759,-0.2939,102,1.0824,0.507,1.0523,0.000995,0.9652,0.0077,1.1214,4.9949,0.0472,142,0.000995,0.037177,0.3189,0.75026916,84,58,-0.0004672744996739586,0.0031126288574651185,LINK,1h,dual_ema_adx,trend,12h,D,False,False
-0.0258,-0.0433,-0.1704,-0.4102,97,0.9914,0.4889,1.0364,-0.000144,1.0517,0.0074,0.4412,1.233,-0.1407,135,-0.000144,0.044627,-0.0374,0.97023286,82,53,-0.00047145070791384337,0.0003636564337396673,LINK,1h,dual_ema_adx,trend,1d,F,False,False
0.6891,1.2698,0.862,-0.2394,147,1.148,0.4757,1.2654,0.001177,1.2587,0.0246,1.2998,5.5833,0.4807,452,0.001177,0.025093,0.9968,0.31938679,210,242,0.0013487315003493686,0.001027074856557612,LINK,1h,vol_spike_brk,trend,4h,C,False,False
-0.3059,-0.5089,-0.4317,-0.5699,374,0.9406,0.4762,1.0346,-0.000858,1.0892,0.0206,0.4395,1.9425,-0.4462,378,-0.000858,0.037706,-0.4425,0.65837548,174,204,0.0017216006520234053,-0.0030585908933930643,LINK,1h,vol_spike_brk,trend,12h,F,False,False
0.091,0.1444,-0.2542,-0.5746,222,1.0203,0.5094,0.9827,0.000395,1.1553,0.0174,0.3623,3.2808,-0.2814,320,0.000395,0.053648,0.1316,0.8953714,149,171,0.0031716243044550866,-0.0020249323225003273,LINK,1h,vol_spike_brk,trend,1d,D,False,False
-2.9007,-3.5346,-0.7871,-0.9456,1036,0.6822,0.4493,0.8362,-0.002509,0.8087,0.0575,-1.1212,9.7699,-0.9424,1055,-0.002509,0.019422,-4.1959,2.947e-05,495,560,-0.0027686129692860366,-0.002279326746787204,LINK,1h,stoch_cross,mean_reversion,4h,F,False,False
-1.6594,-2.2275,-0.7473,-0.9418,701,0.7781,0.461,0.9098,-0.003034,0.8967,0.0384,-0.4222,2.8795,-0.9216,705,-0.003034,0.033559,-2.4003,0.01664122,326,379,-0.002781472633825132,-0.0032507138151033014,LINK,1h,stoch_cross,mean_reversion,12h,F,False,False
-0.4077,-0.6123,-0.5013,-0.8465,322,0.9307,0.4783,1.0154,-0.001267,1.0051,0.0263,-0.0821,1.4835,-0.6851,483,-0.001267,0.047229,-0.5897,0.55564503,238,245,0.0015338139445434603,-0.003988437302431913,LINK,1h,stoch_cross,mean_reversion,1d,F,False,False
-2.1153,-2.3676,-0.8697,-0.9862,2091,0.8169,0.4959,0.8305,-0.001569,0.8519,0.119,-1.9193,21.1221,-0.9831,2182,-0.001569,0.02396,-3.0598,0.00224209,1179,1003,-0.0013332152131868699,-0.001847170776835529,UNI,1h,vwap_mr,mean_reversion,4h,F,False,False
-0.2363,-0.3131,-0.5746,-0.8724,988,0.9667,0.5196,0.8939,-0.000472,0.8476,0.0557,1.7849,36.3066,-0.7668,1022,-0.000472,0.044167,-0.3418,0.73260768,551,471,9.165692024057426e-05,-0.0011317255578497097,UNI,1h,vwap_mr,mean_reversion,12h,F,False,False
-0.4487,-0.5306,-0.6866,-0.8725,570,0.927,0.5106,0.8885,-0.001457,0.8902,0.0334,-1.3219,8.5446,-0.8523,613,-0.001457,0.055588,-0.649,0.51658281,329,284,-0.00010489249319987368,-0.0030236068523429444,UNI,1h,vwap_mr,mean_reversion,1d,F,False,False
-1.6158,-2.3166,-0.737,-0.9361,1863,0.8557,0.4593,1.0072,-0.001067,0.8621,0.1053,0.3756,6.1525,-0.9137,1931,-0.001067,0.020065,-2.3373,0.01952684,981,950,-0.0010596025443707763,-0.0010751398899943175,UNI,1h,stoch_rsi,mean_reversion,4h,F,False,False
-1.2511,-1.9464,-0.8093,-0.9797,1034,0.8393,0.466,0.9616,-0.002294,0.7464,0.0578,2.7823,36.3362,-0.9629,1060,-0.002294,0.041277,-1.8098,0.07061504,539,521,-0.0014069414374046191,-0.003212567517296568,UNI,1h,stoch_rsi,mean_reversion,12h,F,False,False
0.0172,0.0287,-0.41,-0.9108,313,1.0031,0.4889,1.0488,5.8e-05,0.967,0.0342,2.5528,29.2241,-0.6239,628,5.8e-05,0.058721,0.0249,0.98012093,322,306,0.0004242226888453417,-0.0003265292195745672,UNI,1h,stoch_rsi,mean_reversion,1d,D,False,False
-2.034,-2.6358,-0.9398,-0.997,3630,0.8533,0.4496,1.0445,-0.001243,0.9695,0.1981,-1.5037,84.6191,-0.9969,3634,-0.001243,0.025466,-2.9422,0.00327958,1713,1921,-0.0011183561426981155,-0.0013539691066459078,UNI,1h,ema_ribbon,trend,4h,F,False,False
-1.1078,-1.5108,-0.8667,-0.982,1316,0.8741,0.4522,1.0587,-0.001925,1.0228,0.0731,-0.8335,31.0282,-0.9814,1340,-0.001925,0.04398,-1.6025,0.10928362,629,711,-0.0013803605006172566,-0.0024074036950267256,UNI,1h,ema_ribbon,trend,12h,F,False,False
-0.6674,-1.0266,-0.7309,-0.9782,637,0.8985,0.4549,1.0766,-0.002078,0.9671,0.0387,1.0024,10.7898,-0.9277,710,-0.002078,0.057368,-0.9654,0.33468037,330,380,-0.0014204534753972041,-0.0026498767622522464,UNI,1h,ema_ribbon,trend,1d,F,False,False
0.3512,0.4574,0.2131,-0.2606,154,1.1212,0.5269,1.0065,0.001001,0.8033,0.0091,-0.2454,3.3684,0.1197,167,0.001001,0.02547,0.5081,0.61206964,78,89,0.0013983568686727415,0.0006534841929730515,UNI,1h,bollinger_mr,mean_reversion,4h,D,False,False
-0.2706,-0.3524,-0.3764,-0.4744,114,0.919,0.4815,0.9896,-0.001435,0.8496,0.0088,-0.4252,0.7194,-0.3374,162,-0.001435,0.046673,-0.3914,0.69602657,77,85,-0.00035555539494529817,-0.002413246656703629,UNI,1h,bollinger_mr,mean_reversion,12h,F,False,False
0.4553,0.6505,0.2951,-0.3658,76,1.1657,0.5578,0.924,0.003381,1.0552,0.008,0.2024,3.1044,0.2392,147,0.003381,0.062244,0.6587,0.51115643,69,78,-0.0006391354539368141,0.006937980697390637,UNI,1h,bollinger_mr,mean_reversion,1d,D,False,False
-0.3824,-0.5242,-0.3096,-0.5621,414,0.9228,0.5035,0.9099,-0.000646,0.9068,0.0233,0.4147,8.3347,-0.3297,427,-0.000646,0.024149,-0.5531,0.58049223,224,203,-0.0024742426156800215,0.00137058036863421,UNI,1h,rsi_extreme,mean_reversion,4h,F,False,False
-0.2768,-0.2979,-0.4604,-0.635,267,0.9341,0.5122,0.8896,-0.001026,1.0248,0.0179,-2.231,16.2111,-0.515,328,-0.001026,0.046404,-0.4004,0.68913999,170,158,-0.003052108535232046,0.0011542967121934038,UNI,1h,rsi_extreme,mean_reversion,12h,F,False,False
-0.0233,-0.0255,-0.3664,-0.6661,116,0.9936,0.5226,0.9079,-0.000127,0.8178,0.0145,-1.5713,12.5802,-0.4431,266,-0.000127,0.061384,-0.0336,0.97318295,131,135,-0.0015862439397885174,0.0012897112193596333,UNI,1h,rsi_extreme,mean_reversion,1d,F,False,False
-0.472,-0.7961,-0.6629,-0.9595,3545,0.9648,0.4696,1.0897,-0.000283,1.0438,0.1982,3.7834,70.7008,-0.8794,3635,-0.000283,0.025014,-0.6828,0.4947685,1767,1868,0.00016721585388863332,-0.0007094440174502645,UNI,1h,momentum,trend,4h,F,False,False
-1.8852,-2.1531,-0.9406,-0.9978,1386,0.8005,0.4634,0.9267,-0.003102,0.9555,0.0768,-2.5727,31.4155,-0.9971,1409,-0.003102,0.042702,-2.727,0.00647093,683,726,-0.0023420503192598686,-0.0038173720362946915,UNI,1h,momentum,trend,12h,F,False,False
-1.3668,-1.8085,-0.8925,-0.9907,720,0.8075,0.4385,1.0338,-0.004299,1.0833,0.0399,-0.7578,10.8177,-0.989,732,-0.004299,0.058833,-1.9771,0.04840651,368,364,-0.002825818531679358,-0.0057888772844704554,UNI,1h,momentum,trend,1d,F,False,False
-0.9829,-1.7204,-0.603,-0.8693,982,0.8701,0.4208,1.1974,-0.001208,1.0336,0.0544,2.2518,19.627,-0.7886,998,-0.001208,0.026838,-1.4217,0.15541448,488,510,-0.001014754625071314,-0.0013926146773246002,UNI,1h,range_breakout,trend,4h,F,False,False
-1.4517,-1.7013,-0.8397,-0.9751,682,0.7776,0.4424,0.9802,-0.003808,0.9285,0.0378,-2.5461,35.5428,-0.972,694,-0.003808,0.047772,-2.0999,0.03609925,337,357,-0.0006694594940449764,-0.006770653754341504,UNI,1h,range_breakout,trend,12h,F,False,False
-1.0934,-1.296,-0.8307,-0.9782,473,0.7997,0.4606,0.9366,-0.004621,0.9803,0.0263,-2.4401,31.9243,-0.9699,482,-0.004621,0.064148,-1.5816,0.11440067,229,253,0.00033041812035210764,-0.009103012599311221,UNI,1h,range_breakout,trend,1d,F,False,False
-1.1527,-1.6836,-0.6507,-0.8723,1167,0.861,0.4587,1.016,-0.001172,0.9311,0.0654,1.6035,24.3797,-0.827,1199,-0.001172,0.024332,-1.6673,0.095708,586,613,-0.0004336910809117257,-0.001877101453554826,UNI,1h,macd_scalp,trend,4h,F,False,False
0.0205,0.0251,-0.3621,-0.7964,315,1.0031,0.5175,0.9351,4.1e-05,1.005,0.0467,-1.0676,16.7417,-0.5093,856,4.1e-05,0.040797,0.0296,0.97639151,434,422,0.0006523264001885856,-0.0005871477195262696,UNI,1h,macd_scalp,trend,12h,D,False,False
-0.1838,-0.2134,-0.6157,-0.8277,295,0.9654,0.4936,0.9906,-0.00069,0.9957,0.0296,-1.7175,16.5039,-0.7748,543,-0.00069,0.060434,-0.2659,0.79044595,278,265,-0.00013368487934325212,-0.0012726025329097036,UNI,1h,macd_scalp,trend,1d,F,False,False
-1.1609,-1.4624,-0.5069,-0.6684,301,0.7468,0.477,0.8189,-0.002504,0.6253,0.0166,-0.1091,6.0093,-0.5792,304,-0.002504,0.025999,-1.6793,0.09412541,154,150,-0.0008616676253636716,-0.004190316590757977,UNI,1h,keltner_mr,mean_reversion,4h,F,False,False
-0.0101,-0.0128,-0.2132,-0.5102,241,0.9974,0.5021,0.9892,-4e-05,0.8977,0.0132,-0.6386,1.8753,-0.2141,243,-4e-05,0.043204,-0.0146,0.98839099,127,116,0.0014364675315315077,-0.0016572496878712519,UNI,1h,keltner_mr,mean_reversion,12h,F,False,False
0.487,0.6221,0.3861,-0.3027,55,1.1534,0.5728,0.8601,0.002934,1.0274,0.0112,-0.2128,4.4044,0.2602,206,0.002934,0.059783,0.7044,0.48197991,105,101,0.001172557120307972,0.004765244850307526,UNI,1h,keltner_mr,mean_reversion,1d,D,False,False
-0.7789,-1.1842,-0.4518,-0.4317,162,0.7707,0.487,0.8117,-0.002041,0.7347,0.0105,1.4257,12.1197,-0.365,193,-0.002041,0.025162,-1.1267,0.2612947,98,95,-0.00268063808688224,-0.001380288951047544,UNI,1h,dual_ema_adx,trend,4h,F,False,False
0.3403,0.5785,0.1387,-0.4438,100,1.1185,0.4826,1.1993,0.001515,1.1918,0.0094,1.2128,7.0329,0.1332,172,0.001515,0.040371,0.4922,0.62318477,83,89,-0.0016171682527599959,0.0044364239850962495,UNI,1h,dual_ema_adx,trend,12h,D,False,False
-0.0133,-0.0219,-0.2138,-0.4646,94,0.9956,0.5419,0.8416,-8.1e-05,0.8471,0.0085,1.0118,5.9577,-0.1966,155,-8.1e-05,0.052419,-0.0192,0.98470829,78,77,0.0010469384984860047,-0.0012232442355151268,UNI,1h,dual_ema_adx,trend,1d,F,False,False
-0.1335,-0.2426,-0.237,-0.6288,338,0.9729,0.462,1.1328,-0.000277,1.0895,0.0251,2.1189,15.1312,-0.2866,461,-0.000277,0.030771,-0.1931,0.84698845,229,232,0.0009394790209665919,-0.0014771521102545132,UNI,1h,vol_spike_brk,trend,4h,F,False,False
-0.1832,-0.2216,-0.5219,-0.7512,382,0.9573,0.4719,1.0711,-0.000758,1.1253,0.0214,-2.0941,33.125,-0.647,392,-0.000758,0.056637,-0.2651,0.79109365,190,202,0.00440425384210311,-0.005614094169307434,UNI,1h,vol_spike_brk,trend,12h,F,False,False
-1.1454,-1.3327,-0.8147,-0.9709,326,0.7516,0.4458,0.9344,-0.00647,1.0842,0.0181,-2.619,29.3447,-0.9622,332,-0.00647,0.071156,-1.6569,0.09849618,158,174,-0.00146667010590286,-0.011013886922335184,UNI,1h,vol_spike_brk,trend,1d,F,False,False
-2.237,-2.7941,-0.7574,-0.9192,1029,0.7404,0.459,0.8726,-0.002166,0.7515,0.0565,-0.5794,7.2727,-0.9173,1037,-0.002166,0.021556,-3.2359,0.00125094,541,496,-0.002156241449478558,-0.0021767307393666196,UNI,1h,stoch_cross,mean_reversion,4h,F,False,False
-1.1281,-1.4593,-0.6922,-0.8914,670,0.841,0.4783,0.9172,-0.002237,0.8833,0.0377,-0.5672,2.6374,-0.8658,692,-0.002237,0.036055,-1.6318,0.10317638,361,331,-0.0023293846549339516,-0.00213527547498152,UNI,1h,stoch_cross,mean_reversion,12h,F,False,False
-0.6345,-0.8986,-0.634,-0.8472,463,0.8914,0.4697,1.0062,-0.002097,0.8603,0.0261,-0.0987,1.9558,-0.8005,479,-0.002097,0.050014,-0.9178,0.35919018,248,231,-0.0012836833549928815,-0.0029708468152643847,UNI,1h,stoch_cross,mean_reversion,1d,F,False,False
-2.4127,-2.8455,-0.8495,-0.9801,2198,0.8003,0.4692,0.9055,-0.001416,0.8583,0.1264,-1.6356,19.4813,-0.9763,2319,-0.001416,0.019533,-3.4899,0.00049216,1179,1140,-0.0011654866784831697,-0.0016742496000730044,ATOM,1h,vwap_mr,mean_reversion,4h,F,False,False
-1.2598,-1.5667,-0.7357,-0.9299,901,0.8507,0.4812,0.9171,-0.001796,0.9721,0.0566,-1.1787,9.2156,-0.9103,1039,-0.001796,0.031774,-1.8224,0.06868883,532,507,-0.0018192783370919148,-0.0017723400788100818,ATOM,1h,vwap_mr,mean_reversion,12h,F,False,False
-1.0467,-1.3849,-0.6965,-0.9157,565,0.8487,0.492,0.8764,-0.002518,0.7538,0.034,-0.5851,2.982,-0.8806,624,-0.002518,0.04154,-1.5141,0.1305113,323,301,-0.003163172623508863,-0.0018252878502879066,ATOM,1h,vwap_mr,mean_reversion,1d,F,False,False
-2.5773,-3.6887,-0.8087,-0.9586,1969,0.7878,0.4491,0.9663,-0.00142,0.8285,0.1088,0.2418,5.1787,-0.956,1995,-0.00142,0.01701,-3.728,0.00019835,985,1010,-0.0018241929483678936,-0.0010253303600182655,ATOM,1h,stoch_rsi,mean_reversion,4h,F,False,False
-1.2089,-1.7328,-0.7273,-0.9035,1079,0.8577,0.4561,1.0226,-0.001608,0.9013,0.059,0.3084,8.2747,-0.8935,1083,-0.001608,0.030264,-1.7487,0.08061896,528,555,-0.002663833271385099,-0.0006039233900095728,ATOM,1h,stoch_rsi,mean_reversion,12h,F,False,False
-0.4937,-0.7485,-0.5639,-0.8603,600,0.9243,0.4643,1.0663,-0.001244,0.9152,0.0344,0.3365,4.499,-0.7507,631,-0.001244,0.043775,-0.7141,0.47542896,305,326,-0.0020677902075865555,-0.00047409368354092826,ATOM,1h,stoch_rsi,mean_reversion,1d,F,False,False
-1.8815,-2.8819,-0.8389,-0.9746,3671,0.8763,0.4617,1.0217,-0.000801,0.9779,0.2022,1.1858,14.6722,-0.9716,3708,-0.000801,0.017918,-2.7217,0.00652544,1712,1996,-0.0009977595384857946,-0.0006319895742310346,ATOM,1h,ema_ribbon,trend,4h,F,False,False
-0.6197,-1.0268,-0.5933,-0.9141,784,0.9336,0.4598,1.097,-0.000745,1.1055,0.0739,0.834,5.1625,-0.8052,1355,-0.000745,0.03059,-0.8965,0.37016635,632,723,-0.0013018156811886153,-0.00025820786552928604,ATOM,1h,ema_ribbon,trend,12h,F,False,False
0.0079,0.0136,-0.2996,-0.8746,413,1.0012,0.486,1.0589,1.8e-05,1.1238,0.0389,0.8655,5.2577,-0.4704,714,1.8e-05,0.043049,0.0114,0.99088419,335,379,-0.0011014653658397266,0.001008279552116238,ATOM,1h,ema_ribbon,trend,1d,D,False,False
-0.7071,-0.9129,-0.3629,-0.3563,132,0.7857,0.4797,0.8521,-0.001741,0.7272,0.0081,-0.3537,2.0395,-0.2516,148,-0.001741,0.020712,-1.0229,0.30803968,86,62,-0.0017830240970683068,-0.0016837834018197599,ATOM,1h,bollinger_mr,mean_reversion,4h,F,False,False
-0.4937,-0.5209,-0.3104,-0.5722,110,0.8255,0.5069,0.8029,-0.002154,0.7077,0.0079,-1.6707,8.6998,-0.3358,144,-0.002154,0.036194,-0.7141,0.47633496,84,60,-0.0030488319333692804,-0.0009008189778658305,ATOM,1h,bollinger_mr,mean_reversion,12h,F,False,False
-0.596,-0.7323,-0.3527,-0.6918,106,0.8189,0.4889,0.8561,-0.003305,0.6729,0.0074,-0.9266,1.842,-0.443,135,-0.003305,0.044544,-0.8621,0.39015525,79,56,-0.006879367923452272,0.0017369057579359828,ATOM,1h,bollinger_mr,mean_reversion,1d,F,False,False
-1.3885,-1.8471,-0.5456,-0.5773,456,0.771,0.4551,0.923,-0.001587,0.8717,0.0249,-0.4521,3.5119,-0.5469,457,-0.001587,0.016893,-2.0086,0.04517372,253,204,-0.0017415079643159604,-0.0013957888266086635,ATOM,1h,rsi_extreme,mean_reversion,4h,F,False,False
-1.8309,-2.0083,-0.7212,-0.892,336,0.6417,0.4571,0.762,-0.005383,0.6376,0.0191,-1.5705,8.8693,-0.8843,350,-0.005383,0.038024,-2.6484,0.00845539,194,156,-0.007028986402423476,-0.0033353340462631284,ATOM,1h,rsi_extreme,mean_reversion,12h,F,False,False
-0.8705,-1.1646,-0.5444,-0.8061,263,0.8113,0.4397,1.0338,-0.003295,0.7808,0.0154,-0.3797,3.1629,-0.7014,282,-0.003295,0.043946,-1.2592,0.20901134,151,131,-0.005163434698354897,-0.0011417490755385841,ATOM,1h,rsi_extreme,mean_reversion,1d,F,False,False
-1.8525,-2.8806,-0.8316,-0.9764,3311,0.8725,0.4589,1.0289,-0.000871,0.9875,0.1823,1.2642,14.572,-0.9697,3343,-0.000871,0.018794,-2.6797,0.00740554,1646,1697,-0.000817588892745162,-0.0009228456359615306,ATOM,1h,momentum,trend,4h,F,False,False
0.4185,0.5661,0.019,-0.692,831,1.049,0.5183,0.975,0.000521,1.0455,0.073,-0.122,12.4118,0.0276,1339,0.000521,0.031512,0.6054,0.54499306,657,682,-2.827930189482352e-05,0.0010508970292315433,ATOM,1h,momentum,trend,12h,D,False,False
-0.6766,-1.0713,-0.6531,-0.9028,442,0.9032,0.4812,0.9739,-0.001622,0.9784,0.0391,0.5805,4.6888,-0.8449,717,-0.001622,0.044368,-0.9787,0.32806239,344,373,-0.0028015392159885908,-0.000533504764089363,ATOM,1h,momentum,trend,1d,F,False,False
-0.0586,-0.1012,-0.2971,-0.4268,1058,0.9919,0.4546,1.1899,-5.4e-05,1.0939,0.0583,2.1883,19.178,-0.247,1069,-5.4e-05,0.020843,-0.0848,0.9324439,552,517,0.00017860058020963978,-0.00030245561427212533,ATOM,1h,range_breakout,trend,4h,F,False,False
-0.2676,-0.3476,-0.4073,-0.7326,443,0.9579,0.4865,1.0109,-0.000486,0.905,0.0384,-0.3743,14.7887,-0.5236,705,-0.000486,0.03333,-0.3871,0.69879058,349,356,9.8984528730538e-05,-0.0010593584970592994,ATOM,1h,range_breakout,trend,12h,F,False,False
-0.7846,-1.1009,-0.6298,-0.8349,492,0.8682,0.4839,0.9261,-0.002201,0.9947,0.027,-0.1464,3.3293,-0.7901,496,-0.002201,0.043185,-1.135,0.25692531,256,240,-0.0030452802976469414,-0.0013001218926988944,ATOM,1h,range_breakout,trend,1d,F,False,False
-1.2577,-1.7209,-0.5681,-0.8274,925,0.856,0.4733,0.9525,-0.000975,0.9576,0.0634,-0.0708,4.4778,-0.7352,1162,-0.000975,0.018277,-1.8193,0.06912064,586,576,-0.0016068361539261242,-0.00033315419466732995,ATOM,1h,macd_scalp,trend,4h,F,False,False
-0.8425,-1.115,-0.5983,-0.8866,808,0.8843,0.4914,0.9151,-0.001391,0.8184,0.0446,-0.2774,9.7714,-0.7944,818,-0.001391,0.032654,-1.2187,0.22330177,428,390,-0.0033797062454505814,0.0007905980751857436,ATOM,1h,macd_scalp,trend,12h,F,False,False
-0.9905,-1.3044,-0.6323,-0.9617,392,0.8429,0.4888,0.8817,-0.002696,0.967,0.0291,-0.5751,2.9877,-0.8591,534,-0.002696,0.043482,-1.4328,0.15249235,252,282,-0.005203311166130174,-0.00045553576497687283,ATOM,1h,macd_scalp,trend,1d,F,False,False
-0.3681,-0.4908,-0.2784,-0.3907,287,0.9173,0.5,0.9173,-0.000592,0.7537,0.0168,-0.1869,2.5297,-0.2141,308,-0.000592,0.019501,-0.5324,0.59483688,154,154,-5.902348902397647e-05,-0.0011241263832167045,ATOM,1h,keltner_mr,mean_reversion,4h,F,False,False
-0.6594,-0.8324,-0.4248,-0.6473,223,0.833,0.4638,0.9629,-0.002215,0.975,0.0128,-0.5999,3.8677,-0.4897,235,-0.002215,0.035595,-0.9538,0.34115355,119,116,-0.0035145834383108585,-0.0008813505387940439,ATOM,1h,keltner_mr,mean_reversion,12h,F,False,False
-0.4002,-0.5822,-0.346,-0.656,157,0.8957,0.485,0.9512,-0.001762,0.8852,0.0109,-0.0794,1.0687,-0.4165,200,-0.001762,0.04304,-0.5789,0.56332573,100,100,-0.003007903269807595,-0.0005155859300566334,ATOM,1h,keltner_mr,mean_reversion,1d,F,False,False
-0.6843,-1.0025,-0.4873,-0.2437,178,0.8171,0.4469,1.0112,-0.001319,0.9069,0.0098,0.0217,1.6735,-0.2325,179,-0.001319,0.017825,-0.9899,0.32358548,113,66,0.0001397652803363757,-0.0038159435331748025,ATOM,1h,dual_ema_adx,trend,4h,F,False,False
