sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,holding_bars,grade,pass_raw,pass_bonf
-2.827,-3.7801,-0.9301,-0.7736,1122,0.7655,0.4478,0.9437,-0.001071,0.844,0.0105,0.1983,9.0235,-0.7508,1208,-0.001071,0.012588,-2.9558,0.003179,BTC,5m,stoch_cross,mr,6h,72,F,False,False
-1.962,-2.7051,-0.7848,-0.7437,880,0.8256,0.4586,0.9747,-0.000898,0.9292,0.0084,-0.0537,3.995,-0.6163,966,-0.000898,0.013611,-2.0514,0.04049343,BTC,5m,stoch_cross,mr,8h,96,F,False,False
-0.8402,-1.2847,-0.5918,-0.6022,624,0.907,0.4679,1.0313,-0.000562,0.9962,0.006,0.5455,3.7558,-0.3823,686,-0.000562,0.016765,-0.8785,0.37999146,BTC,5m,stoch_cross,mr,12h,144,F,False,False
-97.6514,-119.5606,-1.0,-1.0,59870,0.27,0.2665,0.7431,-0.001004,0.4747,0.5207,-1.2143,32.0732,-1.0,59886,-0.001004,0.002407,-102.1028,0.0,ETH,5m,vwap_mr,mr,5m,1,F,False,False
-52.0649,-62.9815,-1.0,-1.0,32638,0.3868,0.3376,0.759,-0.001004,0.5613,0.2839,-1.2313,24.8937,-1.0,32648,-0.001004,0.003331,-54.4383,0.0,ETH,5m,vwap_mr,mr,10m,2,F,False,False
-37.1704,-44.3326,-1.0,-1.0,23203,0.4462,0.3649,0.7764,-0.001025,0.5984,0.2018,-1.4985,35.9955,-1.0,23210,-0.001025,0.004019,-38.8648,0.0,ETH,5m,vwap_mr,mr,15m,3,F,False,False
-20.7457,-25.1255,-1.0,-1.0,13201,0.5572,0.4054,0.8173,-0.001042,0.6839,0.1148,-0.8291,11.2536,-1.0,13205,-0.001042,0.005521,-21.6914,0.0,ETH,5m,vwap_mr,mr,30m,6,F,False,False
-14.3223,-17.048,-0.9999,-1.0,9565,0.6171,0.4274,0.8268,-0.00105,0.6948,0.0832,-0.8497,11.5456,-1.0,9568,-0.00105,0.006855,-14.9751,0.0,ETH,5m,vwap_mr,mr,45m,9,F,False,False
-11.997,-14.355,-0.9998,-0.9998,7616,0.6441,0.4373,0.8289,-0.001094,0.7273,0.0662,-1.0244,10.9125,-0.9998,7618,-0.001094,0.00761,-12.5439,0.0,ETH,5m,vwap_mr,mr,1h,12,F,False,False
-7.6954,-9.4988,-0.998,-0.9974,5393,0.7151,0.4578,0.8469,-0.001044,0.778,0.0469,-0.6629,9.8978,-0.9972,5395,-0.001044,0.009531,-8.0462,0.0,ETH,5m,vwap_mr,mr,1.5h,18,F,False,False
-6.131,-7.8901,-0.9945,-0.9926,4199,0.7428,0.4623,0.8641,-0.001072,0.7523,0.0365,-0.122,7.0355,-0.9914,4201,-0.001072,0.010836,-6.4105,0.0,ETH,5m,vwap_mr,mr,2h,24,F,False,False
-4.9274,-6.0998,-0.99,-0.983,2853,0.7522,0.4735,0.8363,-0.00127,0.7773,0.0253,-0.5683,6.3222,-0.9809,2910,-0.00127,0.013295,-5.152,2.7e-07,ETH,5m,vwap_mr,mr,3h,36,F,False,False
-4.5211,-5.5878,-0.99,-0.9753,2234,0.7457,0.4695,0.8426,-0.00152,0.741,0.0195,-0.5342,3.6528,-0.9748,2247,-0.00152,0.015242,-4.7272,2.42e-06,ETH,5m,vwap_mr,mr,4h,48,F,False,False
-3.7771,-4.5567,-0.9833,-0.9658,1503,0.7423,0.4865,0.7835,-0.00196,0.7246,0.0132,-0.6943,4.7675,-0.9619,1519,-0.00196,0.019344,-3.9493,8.197e-05,ETH,5m,vwap_mr,mr,6h,72,F,False,False
-3.3427,-4.2783,-0.9728,-0.9498,1147,0.7429,0.4685,0.8428,-0.002197,0.7357,0.0101,-0.3902,3.2229,-0.9402,1159,-0.002197,0.021395,-3.4951,0.00049186,ETH,5m,vwap_mr,mr,8h,96,F,False,False
-1.2027,-1.559,-0.8222,-0.8449,683,0.8781,0.5064,0.8558,-0.001268,0.7622,0.0068,-0.2178,3.4055,-0.7267,778,-0.001268,0.028123,-1.2575,0.20894347,ETH,5m,vwap_mr,mr,12h,144,F,False,False
-53.4278,-67.2582,-1.0,-1.0,13550,0.2395,0.2444,0.7404,-0.001013,0.4693,0.1178,-1.1881,23.4054,-1.0,13551,-0.001013,0.00211,-55.8633,0.0,ETH,5m,stoch_rsi,mr,5m,1,F,False,False
-36.8004,-44.8605,-1.0,-1.0,13545,0.355,0.3101,0.7899,-0.001041,0.5801,0.1178,-2.9558,93.1002,-1.0,13551,-0.001041,0.003148,-38.478,0.0,ETH,5m,stoch_rsi,mr,10m,2,F,False,False
-30.4188,-38.404,-1.0,-1.0,13252,0.4273,0.3412,0.8253,-0.001042,0.6491,0.1153,-0.8709,21.9152,-1.0,13258,-0.001042,0.003773,-31.8054,0.0,ETH,5m,stoch_rsi,mr,15m,3,F,False,False
-18.8777,-24.8989,-1.0,-1.0,10582,0.5478,0.3806,0.8915,-0.001036,0.7213,0.0921,0.5258,28.5928,-1.0,10586,-0.001036,0.0054,-19.7382,0.0,ETH,5m,stoch_rsi,mr,30m,6,F,False,False
-13.042,-17.2088,-0.9997,-0.9997,8161,0.6279,0.4053,0.9213,-0.000991,0.7888,0.071,-0.0125,15.2611,-0.9997,8162,-0.000991,0.006566,-13.6365,0.0,ETH,5m,stoch_rsi,mr,45m,9,F,False,False
-10.591,-14.4884,-0.9991,-0.9991,6655,0.6625,0.4136,0.9394,-0.000997,0.7952,0.0585,0.3221,12.8236,-0.999,6729,-0.000997,0.007383,-11.0738,0.0,ETH,5m,stoch_rsi,mr,1h,12,F,False,False
-9.2125,-11.5248,-0.9988,-0.9984,4955,0.6626,0.4249,0.8969,-0.001246,0.808,0.0431,-0.6945,7.3183,-0.9983,4959,-0.001246,0.00911,-9.6324,0.0,ETH,5m,stoch_rsi,mr,1.5h,18,F,False,False
-5.3316,-6.7507,-0.9896,-0.9866,3936,0.7604,0.4463,0.9433,-0.000978,0.8805,0.0343,-0.6738,12.064,-0.9833,3939,-0.000978,0.011006,-5.5746,3e-08,ETH,5m,stoch_rsi,mr,2h,24,F,False,False
-2.9431,-4.0683,-0.9604,-0.9221,2794,0.8401,0.4558,1.0032,-0.00076,0.8542,0.0244,0.3008,6.751,-0.9065,2804,-0.00076,0.013071,-3.0773,0.00210898,ETH,5m,stoch_rsi,mr,3h,36,F,False,False
-3.5158,-4.6871,-0.9753,-0.951,2105,0.79,0.457,0.9386,-0.001208,0.8288,0.0188,0.0845,7.318,-0.9432,2164,-0.001208,0.015282,-3.6761,0.0002426,ETH,5m,stoch_rsi,mr,4h,48,F,False,False
-0.5101,-0.7285,-0.6711,-0.6778,1136,0.9603,0.4859,1.0159,-0.000263,1.0322,0.013,0.2313,5.6178,-0.4849,1492,-0.000263,0.019061,-0.5334,0.59383521,ETH,5m,stoch_rsi,mr,6h,72,F,False,False
0.708,1.1366,0.6419,-0.4496,613,1.0673,0.4829,1.143,0.000501,1.1309,0.0099,0.8609,5.042,0.3194,1139,0.000501,0.022837,0.7402,0.45931079,ETH,5m,stoch_rsi,mr,8h,96,C,False,False
-0.7576,-1.1242,-0.8173,-0.6729,762,0.923,0.461,1.079,-0.00077,0.962,0.0067,0.1764,2.905,-0.5822,770,-0.00077,0.026968,-0.7921,0.42852733,ETH,5m,stoch_rsi,mr,12h,144,F,False,False
-120.0064,-175.6568,-1.0,-1.0,87072,0.2894,0.2388,0.9226,-0.000987,0.5904,0.7571,0.972,29.1961,-1.0,87073,-0.000987,0.002321,-125.4769,0.0,ETH,5m,ema_ribbon,tr,5m,1,F,False,False
-60.5965,-92.0254,-1.0,-1.0,45108,0.4104,0.2931,0.99,-0.000976,0.7155,0.3923,1.6789,42.297,-1.0,45111,-0.000976,0.003271,-63.3588,0.0,ETH,5m,ema_ribbon,tr,10m,2,F,False,False
-41.724,-62.4453,-1.0,-1.0,30937,0.4774,0.3203,1.0131,-0.000977,0.7841,0.2695,0.7601,15.6415,-1.0,30993,-0.000977,0.003941,-43.626,0.0,ETH,5m,ema_ribbon,tr,15m,3,F,False,False
-21.1698,-32.2315,-1.0,-1.0,16489,0.5974,0.3613,1.0559,-0.000936,0.8824,0.1434,0.77,10.3126,-1.0,16491,-0.000936,0.005431,-22.1349,0.0,ETH,5m,ema_ribbon,tr,30m,6,F,False,False
-14.3783,-21.4679,-1.0,-1.0,11448,0.6526,0.3786,1.071,-0.000942,0.9157,0.0997,0.7254,12.9219,-1.0,11468,-0.000942,0.006708,-15.0337,0.0,ETH,5m,ema_ribbon,tr,45m,9,F,False,False
-10.1552,-15.4257,-0.9996,-0.9996,8806,0.7086,0.3884,1.1156,-0.00087,0.9738,0.0766,0.9387,11.0658,-0.9996,8807,-0.00087,0.007687,-10.6181,0.0,ETH,5m,ema_ribbon,tr,1h,12,F,False,False
-7.2191,-10.4414,-0.9981,-0.997,6039,0.7443,0.4052,1.0926,-0.000916,0.9735,0.0526,0.3936,11.0827,-0.997,6044,-0.000916,0.009432,-7.5482,0.0,ETH,5m,ema_ribbon,tr,1.5h,18,F,False,False
-5.0578,-7.3396,-0.9934,-0.9859,4536,0.7881,0.4159,1.107,-0.000864,0.9969,0.0399,0.4742,9.7895,-0.9857,4588,-0.000864,0.011072,-5.2884,1.3e-07,ETH,5m,ema_ribbon,tr,2h,24,F,False,False
-3.7218,-5.3661,-0.9873,-0.9578,3107,0.8102,0.4266,1.0889,-0.000934,0.9769,0.027,0.4402,10.0043,-0.9585,3108,-0.000934,0.013381,-3.8915,0.00010174,ETH,5m,ema_ribbon,tr,3h,36,F,False,False
-2.4977,-3.5151,-0.9643,-0.9118,2343,0.8485,0.4395,1.082,-0.000857,1.0195,0.0204,0.1944,8.1869,-0.9008,2348,-0.000857,0.015903,-2.6116,0.00907065,ETH,5m,ema_ribbon,tr,4h,48,F,False,False
-2.14,-2.9261,-0.9222,-0.905,1490,0.8478,0.4471,1.0487,-0.001067,1.0022,0.0137,-0.1828,5.2148,-0.8601,1577,-0.001067,0.01893,-2.2375,0.0253905,ETH,5m,ema_ribbon,tr,6h,72,F,False,False
-0.5139,-0.7657,-0.5766,-0.83,765,0.9553,0.4552,1.1431,-0.00035,1.0929,0.0103,0.3257,4.538,-0.5093,1184,-0.00035,0.022435,-0.5373,0.59115478,ETH,5m,ema_ribbon,tr,8h,96,F,False,False
0.0189,0.0286,-0.2902,-0.7567,430,1.002,0.4874,1.0539,1.9e-05,1.0288,0.0069,0.2449,2.5931,-0.2374,792,1.9e-05,0.026922,0.0197,0.98427688,ETH,5m,ema_ribbon,tr,12h,144,D,False,False
-17.8335,-23.0831,-0.9803,-0.9342,2860,0.3433,0.299,0.8051,-0.000938,0.5512,0.025,0.0244,14.7859,-0.9331,2870,-0.000938,0.002696,-18.6465,0.0,ETH,5m,rsi_extreme,mr,5m,1,F,False,False
-13.6886,-16.8005,-0.9842,-0.951,2864,0.4273,0.3519,0.7868,-0.001039,0.5595,0.025,-0.7024,16.0458,-0.9505,2870,-0.001039,0.003889,-14.3126,0.0,ETH,5m,rsi_extreme,mr,10m,2,F,False,False
-10.54,-11.7961,-0.9838,-0.9519,2768,0.4949,0.3861,0.7869,-0.001072,0.6027,0.0241,-3.5,71.6734,-0.9509,2774,-0.001072,0.005125,-11.0205,0.0,ETH,5m,rsi_extreme,mr,15m,3,F,False,False
-7.5807,-9.2541,-0.9781,-0.9301,2472,0.6055,0.4119,0.8644,-0.001038,0.73,0.0216,-0.5898,13.518,-0.9278,2481,-0.001038,0.006521,-7.9263,0.0,ETH,5m,rsi_extreme,mr,30m,6,F,False,False
-6.8225,-8.5151,-0.9767,-0.935,2289,0.6277,0.4332,0.8214,-0.00113,0.678,0.02,-0.2007,12.3373,-0.9309,2304,-0.00113,0.007605,-7.1336,0.0,ETH,5m,rsi_extreme,mr,45m,9,F,False,False
-6.3162,-7.44,-0.9727,-0.9467,2122,0.6367,0.442,0.8038,-0.001247,0.6987,0.0187,-1.1708,17.4711,-0.9376,2156,-0.001247,0.008767,-6.6042,0.0,ETH,5m,rsi_extreme,mr,1h,12,F,False,False
-5.2343,-6.5962,-0.9695,-0.9369,1964,0.6851,0.4395,0.8737,-0.001269,0.7331,0.0172,-0.2703,10.1507,-0.9267,1975,-0.001269,0.010304,-5.4729,5e-08,ETH,5m,rsi_extreme,mr,1.5h,18,F,False,False
-4.4075,-5.444,-0.9679,-0.9243,1794,0.7178,0.4531,0.8663,-0.001292,0.7435,0.0157,-0.6015,7.3626,-0.9145,1803,-0.001292,0.011905,-4.6084,4.34e-06,ETH,5m,rsi_extreme,mr,2h,24,F,False,False
-3.7089,-4.8205,-0.9644,-0.904,1519,0.7431,0.4664,0.85,-0.00138,0.7141,0.0132,-0.1407,4.8871,-0.8942,1520,-0.00138,0.013875,-3.878,0.00010981,ETH,5m,rsi_extreme,mr,3h,36,F,False,False
-4.3392,-5.4672,-0.9718,-0.9436,1311,0.6922,0.4634,0.8015,-0.00195,0.7109,0.0114,-0.394,3.9635,-0.9342,1312,-0.00195,0.01557,-4.537,6.23e-06,ETH,5m,rsi_extreme,mr,4h,48,F,False,False
-2.3295,-3.2411,-0.9396,-0.8581,1017,0.7954,0.4638,0.9196,-0.001548,0.8224,0.0089,0.4796,7.5183,-0.8337,1022,-0.001548,0.020323,-2.4357,0.01503224,ETH,5m,rsi_extreme,mr,6h,72,F,False,False
-2.0478,-2.9112,-0.9369,-0.8329,844,0.8087,0.4587,0.9542,-0.001689,0.8021,0.0074,0.2694,4.2116,-0.8093,848,-0.001689,0.022966,-2.1411,0.03254679,ETH,5m,rsi_extreme,mr,8h,96,F,False,False
-2.1224,-2.996,-0.8919,-0.912,619,0.7736,0.4848,0.8223,-0.002536,0.9117,0.0054,0.2623,3.8732,-0.8405,623,-0.002536,0.028522,-2.2192,0.02683366,ETH,5m,rsi_extreme,mr,12h,144,F,False,False
-54.0123,-83.9158,-1.0,-1.0,31198,0.3997,0.2907,0.9753,-0.001005,0.7518,0.272,1.209,20.5048,-1.0,31285,-0.001005,0.003146,-56.4744,0.0,ETH,5m,momentum,tr,5m,1,F,False,False
-33.706,-52.9756,-1.0,-1.0,20311,0.492,0.3296,1.0007,-0.001019,0.8117,0.1773,1.1173,14.8047,-1.0,20391,-0.001019,0.00413,-35.2425,0.0,ETH,5m,momentum,tr,10m,2,F,False,False
-24.5061,-38.9433,-1.0,-1.0,15613,0.5524,0.3451,1.0484,-0.000997,0.876,0.1367,1.3632,19.8893,-1.0,15725,-0.000997,0.004879,-25.6232,0.0,ETH,5m,momentum,tr,15m,3,F,False,False
-15.7994,-23.6925,-1.0,-1.0,10253,0.6172,0.373,1.0373,-0.001061,0.8988,0.0897,0.7285,14.7242,-1.0,10318,-0.001061,0.006527,-16.5196,0.0,ETH,5m,momentum,tr,30m,6,F,False,False
-10.8516,-16.5928,-0.9996,-0.9996,7759,0.6842,0.3937,1.0539,-0.000986,0.9173,0.0677,0.7295,8.5354,-0.9996,7781,-0.000986,0.007665,-11.3462,0.0,ETH,5m,momentum,tr,45m,9,F,False,False
-8.829,-13.4435,-0.9988,-0.9988,6331,0.7108,0.4028,1.0537,-0.001002,0.9126,0.0553,0.7549,7.7798,-0.9986,6355,-0.001002,0.008652,-9.2314,0.0,ETH,5m,momentum,tr,1h,12,F,False,False
-5.9209,-8.4892,-0.9942,-0.9923,4616,0.7611,0.4289,1.0136,-0.000962,0.9413,0.0402,0.474,9.6807,-0.991,4626,-0.000962,0.010567,-6.1908,0.0,ETH,5m,momentum,tr,1.5h,18,F,False,False
-3.5711,-5.3724,-0.9704,-0.9598,3305,0.8353,0.439,1.0674,-0.000724,1.035,0.0321,0.5448,6.6934,-0.9466,3690,-0.000724,0.011784,-3.7339,0.0001914,ETH,5m,momentum,tr,2h,24,F,False,False
-3.9026,-5.5563,-0.9872,-0.9598,2607,0.7911,0.4423,0.9975,-0.001134,0.9359,0.0227,0.3045,6.1629,-0.9601,2609,-0.001134,0.014192,-4.0805,4.629e-05,ETH,5m,momentum,tr,3h,36,F,False,False
-1.6859,-2.5466,-0.9155,-0.8219,1338,0.8931,0.4515,1.0851,-0.000622,1.0619,0.0177,0.448,4.9688,-0.7827,2040,-0.000622,0.015929,-1.7627,0.07809968,ETH,5m,momentum,tr,4h,48,F,False,False
-1.0045,-1.458,-0.8902,-0.7024,1374,0.9215,0.4538,1.1092,-0.000553,1.0302,0.0124,0.2959,5.445,-0.6581,1428,-0.000553,0.019912,-1.0503,0.29375351,ETH,5m,momentum,tr,6h,72,F,False,False
0.0585,0.0862,-0.2542,-0.7621,892,1.0053,0.4719,1.1251,4.2e-05,1.074,0.0094,0.1813,4.4897,-0.2098,1085,4.2e-05,0.022792,0.0611,0.95126092,ETH,5m,momentum,tr,8h,96,D,False,False
-0.9478,-1.2815,-0.7947,-0.7579,601,0.9029,0.4747,0.9993,-0.000977,0.8492,0.0065,-0.2185,2.9025,-0.6351,750,-0.000977,0.026995,-0.991,0.32198844,ETH,5m,momentum,tr,12h,144,F,False,False
-31.6522,-49.7872,-1.0,-1.0,9973,0.3697,0.25,1.1093,-0.00106,0.7524,0.087,2.0096,37.0807,-1.0,10002,-0.00106,0.003204,-33.0951,0.0,ETH,5m,range_breakout,tr,5m,1,F,False,False
-22.2423,-36.1898,-0.9998,-0.9998,7696,0.4511,0.2815,1.1515,-0.00109,0.8233,0.0671,1.9306,29.4488,-0.9998,7716,-0.00109,0.004116,-23.2562,0.0,ETH,5m,range_breakout,tr,10m,2,F,False,False
-17.9531,-28.6328,-0.9995,-0.9994,6833,0.5084,0.3039,1.1648,-0.001073,0.8788,0.0596,1.1826,13.2415,-0.9994,6852,-0.001073,0.004733,-18.7715,0.0,ETH,5m,range_breakout,tr,15m,3,F,False,False
-12.0836,-18.9908,-0.9987,-0.9981,5546,0.5925,0.3404,1.1483,-0.001113,0.9413,0.0482,1.2293,13.5305,-0.9982,5547,-0.001113,0.006561,-12.6345,0.0,ETH,5m,range_breakout,tr,30m,6,F,False,False
-10.5037,-16.0799,-0.9982,-0.9973,4818,0.6171,0.3531,1.1304,-0.00119,0.9173,0.042,0.815,10.9303,-0.9972,4831,-0.00119,0.007534,-10.9825,0.0,ETH,5m,range_breakout,tr,45m,9,F,False,False
-8.5815,-12.7611,-0.9968,-0.9943,4323,0.6625,0.3759,1.0999,-0.001154,0.9676,0.0377,0.5456,8.3531,-0.9943,4336,-0.001154,0.008468,-8.9727,0.0,ETH,5m,range_breakout,tr,1h,12,F,False,False
-6.465,-9.4664,-0.994,-0.9854,3588,0.7113,0.3979,1.0764,-0.001133,0.9917,0.0312,0.4555,9.792,-0.9858,3589,-0.001133,0.010045,-6.7597,0.0,ETH,5m,range_breakout,tr,1.5h,18,F,False,False
-5.3584,-7.8586,-0.9892,-0.9798,3062,0.7388,0.4076,1.0737,-0.001171,1.006,0.0267,0.483,8.1171,-0.9777,3069,-0.001171,0.011583,-5.6027,2e-08,ETH,5m,range_breakout,tr,2h,24,F,False,False
-4.3759,-6.3278,-0.9833,-0.9676,2325,0.7542,0.4146,1.065,-0.001322,0.9971,0.0203,0.4242,7.4526,-0.9634,2330,-0.001322,0.013945,-4.5754,5e-06,ETH,5m,range_breakout,tr,3h,36,F,False,False
-2.4319,-3.6376,-0.9506,-0.88,1857,0.8415,0.4339,1.0977,-0.000937,1.04,0.0162,0.3518,4.7633,-0.862,1862,-0.000937,0.015898,-2.5428,0.0110782,ETH,5m,range_breakout,tr,4h,48,F,False,False
-0.6057,-0.8632,-0.6774,-0.7058,981,0.9497,0.4705,1.0686,-0.000339,1.0927,0.0117,0.2525,6.4765,-0.5088,1341,-0.000339,0.019582,-0.6333,0.52663671,ETH,5m,range_breakout,tr,6h,72,F,False,False
-0.8878,-1.2524,-0.7474,-0.7733,1052,0.9207,0.4482,1.1333,-0.000642,1.0368,0.0092,-0.1242,4.6402,-0.6106,1053,-0.000642,0.022455,-0.9282,0.35349933,ETH,5m,range_breakout,tr,8h,96,F,False,False
-1.5037,-2.2149,-0.9278,-0.8023,728,0.8482,0.4397,1.0808,-0.001643,1.0384,0.0063,0.1217,2.9248,-0.775,730,-0.001643,0.028228,-1.5722,0.11633633,ETH,5m,range_breakout,tr,12h,144,F,False,False
-51.7722,-75.4056,-1.0,-1.0,14380,0.2698,0.231,0.8982,-0.000975,0.5311,0.1251,0.8892,14.7563,-1.0,14386,-0.000975,0.002161,-54.1322,0.0,ETH,5m,macd_scalp,tr,5m,1,F,False,False
-34.5978,-49.9706,-1.0,-1.0,12851,0.3882,0.2924,0.9392,-0.000984,0.6389,0.1118,0.7297,12.356,-1.0,12857,-0.000984,0.003083,-36.1749,0.0,ETH,5m,macd_scalp,tr,10m,2,F,False,False
-26.9039,-39.1654,-1.0,-1.0,11762,0.4618,0.3271,0.9501,-0.000973,0.7045,0.1023,0.6288,10.6771,-1.0,11768,-0.000973,0.003752,-28.1303,0.0,ETH,5m,macd_scalp,tr,15m,3,F,False,False
-18.5478,-26.4403,-0.9999,-1.0,9308,0.5455,0.3629,0.9577,-0.001071,0.7627,0.0811,0.6463,12.6391,-1.0,9325,-0.001071,0.005331,-19.3933,0.0,ETH,5m,macd_scalp,tr,30m,6,F,False,False
-13.4968,-18.1379,-0.9997,-0.9998,7649,0.6111,0.3907,0.9531,-0.001079,0.8228,0.0666,-0.3869,19.3536,-0.9998,7663,-0.001079,0.00669,-14.1121,0.0,ETH,5m,macd_scalp,tr,45m,9,F,False,False
-11.3159,-15.0324,-0.9994,-0.9995,6412,0.6335,0.4026,0.9402,-0.001123,0.7984,0.0559,-0.1795,12.5404,-0.9994,6424,-0.001123,0.007609,-11.8317,0.0,ETH,5m,macd_scalp,tr,1h,12,F,False,False
-6.4043,-9.2638,-0.9935,-0.9897,4793,0.7483,0.4305,0.9899,-0.000889,0.8915,0.0417,0.6219,7.7093,-0.9886,4799,-0.000889,0.0092,-6.6962,0.0,ETH,5m,macd_scalp,tr,1.5h,18,F,False,False
-4.1643,-6.1294,-0.9814,-0.9602,3832,0.8079,0.439,1.0326,-0.000756,0.9436,0.0333,0.7979,8.9882,-0.9558,3834,-0.000756,0.010748,-4.3541,1.371e-05,ETH,5m,macd_scalp,tr,2h,24,F,False,False
-4.4131,-6.1788,-0.9808,-0.9748,2558,0.7669,0.4373,0.9869,-0.001155,0.8707,0.0239,0.2471,7.3971,-0.9672,2751,-0.001155,0.013131,-4.6143,4.13e-06,ETH,5m,macd_scalp,tr,3h,36,F,False,False
-4.0423,-5.432,-0.9814,-0.9656,2128,0.7591,0.4444,0.9491,-0.001395,0.8376,0.0185,0.0687,9.5294,-0.9602,2131,-0.001395,0.015241,-4.2266,2.473e-05,ETH,5m,macd_scalp,tr,4h,48,F,False,False
-2.5387,-3.5277,-0.9554,-0.9101,1082,0.8143,0.4619,0.9486,-0.001329,0.8013,0.0128,0.3861,5.599,-0.8921,1470,-0.001329,0.019203,-2.6544,0.00803035,ETH,5m,macd_scalp,tr,6h,72,F,False,False
-2.4211,-3.3803,-0.9465,-0.9121,1083,0.8026,0.4579,0.9503,-0.00168,0.8332,0.0098,0.2756,4.9439,-0.8864,1127,-0.00168,0.022283,-2.5315,0.0114923,ETH,5m,macd_scalp,tr,8h,96,F,False,False
-1.2652,-1.7014,-0.9049,-0.7627,684,0.8741,0.4686,0.9913,-0.001302,0.9134,0.0066,-0.3425,3.2242,-0.7222,764,-0.001302,0.027205,-1.3229,0.18627825,ETH,5m,macd_scalp,tr,12h,144,F,False,False
-13.6205,-16.72,-0.9663,-0.8306,1650,0.3255,0.2916,0.7908,-0.001068,0.5044,0.0144,-0.4268,15.403,-0.8303,1653,-0.001068,0.003049,-14.2414,0.0,ETH,5m,keltner_mr,mr,5m,1,F,False,False
-8.8825,-10.8067,-0.9619,-0.7855,1493,0.4598,0.3679,0.7899,-0.00099,0.5613,0.0134,-0.8196,19.8941,-0.7857,1541,-0.00099,0.004185,-9.2874,0.0,ETH,5m,keltner_mr,mr,10m,2,F,False,False
-7.234,-7.6352,-0.9644,-0.8152,1450,0.4959,0.3941,0.7624,-0.001138,0.6022,0.0127,-4.6227,79.808,-0.8148,1459,-0.001138,0.005749,-7.5637,0.0,ETH,5m,keltner_mr,mr,15m,3,F,False,False
-6.7527,-8.2166,-0.9611,-0.8288,1317,0.5434,0.4098,0.7827,-0.001286,0.6046,0.0116,-0.3096,7.8513,-0.8246,1330,-0.001286,0.006642,-7.0605,0.0,ETH,5m,keltner_mr,mr,30m,6,F,False,False
-5.4714,-6.9242,-0.9387,-0.8219,1270,0.6109,0.4248,0.8273,-0.001228,0.6767,0.0112,-0.1554,7.4295,-0.8009,1283,-0.001228,0.007686,-5.7208,1e-08,ETH,5m,keltner_mr,mr,45m,9,F,False,False
-5.0857,-6.569,-0.9473,-0.829,1225,0.6283,0.4313,0.8284,-0.001319,0.6736,0.0108,0.0264,6.3723,-0.814,1238,-0.001319,0.00873,-5.3176,1.2e-07,ETH,5m,keltner_mr,mr,1h,12,F,False,False
-4.1766,-5.1321,-0.9403,-0.8149,1114,0.6798,0.4386,0.8702,-0.00132,0.794,0.0101,-0.6102,4.8887,-0.7958,1156,-0.00132,0.010279,-4.367,1.373e-05,ETH,5m,keltner_mr,mr,1.5h,18,F,False,False
-3.5861,-4.5337,-0.9359,-0.8144,1078,0.7098,0.4611,0.8295,-0.001363,0.7429,0.0095,-0.1868,5.8531,-0.792,1093,-0.001363,0.01202,-3.7496,0.00018643,ETH,5m,keltner_mr,mr,2h,24,F,False,False
-3.0335,-4.0329,-0.9143,-0.8073,965,0.7408,0.4627,0.8602,-0.0014,0.7422,0.0085,0.0842,4.7807,-0.7689,979,-0.0014,0.013808,-3.1718,0.00156232,ETH,5m,keltner_mr,mr,3h,36,F,False,False
-2.8339,-3.8457,-0.9341,-0.825,875,0.7426,0.4634,0.8597,-0.001669,0.7101,0.0077,0.4958,7.5983,-0.8001,889,-0.001669,0.016792,-2.9631,0.00312676,ETH,5m,keltner_mr,mr,4h,48,F,False,False
-2.7839,-3.7129,-0.9425,-0.8488,731,0.7315,0.4609,0.8555,-0.002164,0.7048,0.0065,0.1215,4.686,-0.8279,742,-0.002164,0.020247,-2.9108,0.00371361,ETH,5m,keltner_mr,mr,6h,72,F,False,False
