sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-1.2796,-1.5321,-0.725,-0.2998,736,0.8527,0.4946,0.8714,-0.000339,0.7444,0.0064,-0.4247,15.9241,-0.2351,738,-0.000339,0.006889,-1.3379,0.18133938,DOGE,5m,range_v1_lb24,range,30m,F,False,False
-1.3202,-1.6386,-0.9014,-0.3221,706,0.8488,0.5078,0.8228,-0.000486,0.8269,0.0061,-0.1949,9.002,-0.3127,707,-0.000486,0.009368,-1.3804,0.16789286,DOGE,5m,range_v1_lb24,range,1h,F,False,False
-0.3802,-0.4974,-0.6403,-0.2434,637,0.9547,0.4992,0.9576,-0.000202,1.0272,0.0056,-0.2476,3.7913,-0.169,647,-0.000202,0.012943,-0.3976,0.69107642,DOGE,5m,range_v1_lb24,range,2h,F,False,False
-0.8446,-1.1304,-0.7149,-0.4771,347,0.8972,0.4874,0.9436,-0.000663,0.8482,0.0048,-0.1305,2.8479,-0.3663,556,-0.000663,0.017705,-0.8831,0.37758749,DOGE,5m,range_v1_lb24,range,4h,F,False,False
0.2254,0.3391,-0.0223,-0.4217,279,1.032,0.4921,1.0651,0.000273,1.0217,0.0039,0.261,3.0068,-0.0103,443,0.000273,0.024423,0.2356,0.81382194,DOGE,5m,range_v1_lb24,range,8h,D,False,False
0.7313,1.1702,0.5362,-0.5393,226,1.1126,0.508,1.0775,0.001203,1.3175,0.0033,0.183,1.9366,0.3201,374,0.001203,0.030433,0.7646,0.44497546,DOGE,5m,range_v1_lb24,range,12h,C,False,False
-6.2223,-8.1021,-0.911,-0.5257,1120,0.5768,0.4273,0.7731,-0.00063,0.6258,0.0097,-0.3254,3.3814,-0.5096,1121,-0.00063,0.003243,-6.5059,0.0,DOGE,5m,range_v2_lb24,range,10m,F,False,False
-4.6628,-5.9008,-0.9034,-0.493,1055,0.6472,0.4441,0.81,-0.000602,0.7179,0.0092,-0.7295,6.5208,-0.4751,1056,-0.000602,0.004013,-4.8754,1.25e-06,DOGE,5m,range_v2_lb24,range,15m,F,False,False
-2.7589,-3.33,-0.8818,-0.4535,941,0.7532,0.4756,0.8305,-0.000574,0.7056,0.0082,-1.0417,13.0321,-0.4278,942,-0.000574,0.006105,-2.8847,0.0040073,DOGE,5m,range_v2_lb24,range,30m,F,False,False
-1.8694,-2.5467,-0.7968,-0.4856,857,0.8157,0.4697,0.9209,-0.000585,0.8646,0.0075,0.1849,9.2545,-0.4143,858,-0.000585,0.008765,-1.9546,0.05095366,DOGE,5m,range_v2_lb24,range,1h,F,False,False
-0.8933,-1.126,-0.6525,-0.4141,771,0.9068,0.5142,0.8566,-0.000381,0.9359,0.0067,-0.5108,3.7408,-0.2914,772,-0.000381,0.011347,-0.934,0.35059465,DOGE,5m,range_v2_lb24,range,2h,F,False,False
-0.8821,-1.1423,-0.8558,-0.4307,620,0.9018,0.4894,0.941,-0.000616,0.85,0.0057,-0.3671,3.1159,-0.3951,658,-0.000616,0.01714,-0.9223,0.35671963,DOGE,5m,range_v2_lb24,range,4h,F,False,False
-0.6432,-0.8237,-0.6877,-0.6091,487,0.918,0.5078,0.89,-0.000789,0.9178,0.0045,-0.6041,6.4931,-0.4475,516,-0.000789,0.026658,-0.6725,0.50157528,DOGE,5m,range_v2_lb24,range,8h,F,False,False
0.8243,1.2691,0.7745,-0.4914,261,1.1225,0.5272,1.0067,0.00135,1.1035,0.0037,0.2024,2.3123,0.4228,423,0.00135,0.032204,0.8619,0.38922255,DOGE,5m,range_v2_lb24,range,12h,C,False,False
-19.399,-22.8465,-0.9767,-0.8991,1086,0.1622,0.2208,0.5725,-0.002109,0.3528,0.0095,-1.3563,8.1639,-0.8999,1087,-0.002109,0.003428,-20.2832,0.0,DOGE,5m,range_v3_lb24,range,10m,F,False,False
-17.4887,-20.1976,-0.9799,-0.921,1030,0.1746,0.2367,0.5633,-0.002456,0.348,0.009,-1.9136,13.982,-0.9215,1031,-0.002456,0.004313,-18.2859,0.0,DOGE,5m,range_v3_lb24,range,15m,F,False,False
-12.6284,-15.8471,-0.9805,-0.9201,961,0.2755,0.2911,0.6712,-0.002619,0.4576,0.0084,-0.3142,7.5737,-0.9213,962,-0.002619,0.006153,-13.204,0.0,DOGE,5m,range_v3_lb24,range,30m,F,False,False
-8.738,-10.7674,-0.9798,-0.9117,912,0.3924,0.3472,0.7377,-0.002637,0.5416,0.0079,-0.4166,8.0042,-0.9133,913,-0.002637,0.008722,-9.1363,0.0,DOGE,5m,range_v3_lb24,range,1h,F,False,False
-6.8113,-8.016,-0.9742,-0.9332,824,0.4732,0.4109,0.6784,-0.003094,0.6238,0.0072,-1.1148,6.8377,-0.9273,825,-0.003094,0.012478,-7.1218,0.0,DOGE,5m,range_v3_lb24,range,2h,F,False,False
-4.4931,-5.6765,-0.9566,-0.914,698,0.5964,0.4492,0.7313,-0.003086,0.6647,0.0061,-0.444,3.1478,-0.8964,699,-0.003086,0.017368,-4.698,3.17e-06,DOGE,5m,range_v3_lb24,range,4h,F,False,False
-3.0131,-4.2526,-0.9604,-0.9026,551,0.6783,0.433,0.8884,-0.003621,0.8007,0.0048,0.2908,3.7002,-0.8897,552,-0.003621,0.027005,-3.1505,0.00171857,DOGE,5m,range_v3_lb24,range,8h,F,False,False
-1.4674,-2.1849,-0.8826,-0.8035,448,0.8154,0.4756,0.8993,-0.002435,0.7354,0.0039,0.6865,6.458,-0.7408,450,-0.002435,0.033669,-1.5343,0.1256701,DOGE,5m,range_v3_lb24,range,12h,F,False,False
-14.0708,-17.7561,-0.9819,-0.9434,3945,0.5166,0.4057,0.7566,-0.000718,0.6368,0.0343,-0.7295,3.8117,-0.9423,3946,-0.000718,0.003065,-14.7121,0.0,DOGE,5m,range_tight_lb24,range,10m,F,False,False
-10.13,-12.6389,-0.9765,-0.917,3597,0.605,0.4347,0.7868,-0.000679,0.7273,0.0313,-0.9277,6.9056,-0.9153,3598,-0.000679,0.003843,-10.5918,0.0,DOGE,5m,range_tight_lb24,range,15m,F,False,False
-5.5378,-6.9523,-0.9634,-0.8403,2995,0.7391,0.469,0.8369,-0.000589,0.7505,0.0261,-0.8687,7.5199,-0.8368,2996,-0.000589,0.005571,-5.7903,1e-08,DOGE,5m,range_tight_lb24,range,30m,F,False,False
-4.7895,-5.9531,-0.9633,-0.888,2489,0.7479,0.4814,0.8058,-0.000813,0.7576,0.0217,-0.701,5.1863,-0.8793,2497,-0.000813,0.008116,-5.0078,5.9e-07,DOGE,5m,range_tight_lb24,range,1h,F,False,False
-1.3423,-1.6377,-0.7923,-0.6957,1816,0.9095,0.5144,0.8584,-0.00038,0.9101,0.0169,-0.6397,6.9803,-0.5835,1938,-0.00038,0.01193,-1.4035,0.16063103,DOGE,5m,range_tight_lb24,range,2h,F,False,False
-1.848,-2.2369,-0.9462,-0.7948,1183,0.8548,0.4919,0.8828,-0.000948,0.9012,0.0119,-1.296,17.0466,-0.7823,1366,-0.000948,0.018129,-1.9323,0.05353246,DOGE,5m,range_tight_lb24,range,4h,F,False,False
-1.0928,-1.4434,-0.8935,-0.736,815,0.8956,0.4895,0.9341,-0.001021,0.9189,0.0074,-0.568,5.9802,-0.6901,856,-0.001021,0.026154,-1.1426,0.25353676,DOGE,5m,range_tight_lb24,range,8h,F,False,False
-1.2224,-1.7908,-0.8809,-0.7716,606,0.871,0.4889,0.9106,-0.001524,0.9368,0.0055,-0.0518,2.5176,-0.712,630,-0.001524,0.029935,-1.2781,0.20169038,DOGE,5m,range_tight_lb24,range,12h,F,False,False
-2.2965,-2.6548,-0.9494,-0.1356,297,0.6638,0.4664,0.7593,-0.000499,0.7113,0.0026,-1.1042,3.9794,-0.1398,298,-0.000499,0.003587,-2.4012,0.0169548,DOGE,5m,range_v1_lb48,range,10m,F,False,False
-1.9599,-2.1837,-0.8403,-0.1551,291,0.6963,0.4555,0.8324,-0.000514,0.8579,0.0025,-1.9482,11.6183,-0.1416,292,-0.000514,0.004283,-2.0492,0.0413378,DOGE,5m,range_v1_lb48,range,15m,F,False,False
-1.0042,-1.2258,-0.6196,-0.1966,278,0.8103,0.4839,0.8643,-0.00048,0.7419,0.0024,0.2164,17.6943,-0.1324,279,-0.00048,0.007631,-1.05,0.29463491,DOGE,5m,range_v1_lb48,range,30m,F,False,False
-0.3754,-0.4601,-0.4614,-0.1554,200,0.9258,0.5129,0.8792,-0.000247,0.9584,0.0024,-0.2318,9.5481,-0.0781,271,-0.000247,0.010345,-0.3925,0.6950289,DOGE,5m,range_v1_lb48,range,1h,F,False,False
0.1919,0.2641,0.0928,-0.1946,89,1.0403,0.5214,0.9549,0.000189,1.0371,0.0022,0.7961,8.9489,0.0198,257,0.000189,0.01512,0.2006,0.84114764,DOGE,5m,range_v1_lb48,range,2h,D,False,False
-0.133,-0.1662,-0.2919,-0.25,153,0.9725,0.527,0.8729,-0.000168,0.9353,0.0021,0.0437,6.2904,-0.0795,241,-0.000168,0.018765,-0.1391,0.88952664,DOGE,5m,range_v1_lb48,range,4h,F,False,False
0.6128,1.1241,0.4005,-0.4206,98,1.1345,0.5093,1.0929,0.001104,1.0786,0.0019,1.6387,11.201,0.1855,214,0.001104,0.02521,0.6407,0.52241625,DOGE,5m,range_v1_lb48,range,8h,C,False,False
-0.2042,-0.3293,-0.3304,-0.4553,99,0.9575,0.4619,1.1153,-0.000458,0.9424,0.0017,0.8151,4.9094,-0.1633,197,-0.000458,0.030136,-0.2135,0.83113779,DOGE,5m,range_v1_lb48,range,12h,F,False,False
-7.0244,-8.6976,-0.9378,-0.6561,1579,0.5801,0.4267,0.7795,-0.000654,0.6421,0.0138,-0.639,7.6321,-0.6481,1582,-0.000654,0.00354,-7.3446,0.0,DOGE,5m,range_v2_lb48,range,10m,F,False,False
-5.1024,-6.1237,-0.906,-0.6087,1407,0.6555,0.4567,0.7796,-0.000612,0.7486,0.0123,-0.9489,8.8629,-0.5838,1410,-0.000612,0.004309,-5.335,1.1e-07,DOGE,5m,range_v2_lb48,range,15m,F,False,False
-3.5108,-4.2672,-0.8958,-0.5583,1169,0.7287,0.4654,0.8371,-0.00063,0.7668,0.0102,-0.8809,9.0357,-0.5314,1171,-0.00063,0.005871,-3.6708,0.0002527,DOGE,5m,range_v2_lb48,range,30m,F,False,False
-2.5379,-3.1509,-0.8683,-0.552,984,0.7829,0.4822,0.8406,-0.000691,0.8325,0.0086,-0.7845,6.311,-0.5101,985,-0.000691,0.008168,-2.6536,0.00809312,DOGE,5m,range_v2_lb48,range,1h,F,False,False
-1.1961,-0.9395,-0.8524,-0.7162,768,0.8078,0.5248,0.7313,-0.00093,0.8447,0.0072,-16.8758,401.1227,-0.6432,825,-0.00093,0.021351,-1.2506,0.21143821,DOGE,5m,range_v2_lb48,range,2h,F,False,False
-1.5214,-2.0677,-0.8487,-0.645,654,0.8393,0.4886,0.8785,-0.001074,0.8312,0.0061,0.3195,7.2931,-0.5796,702,-0.001074,0.017891,-1.5908,0.11210683,DOGE,5m,range_v2_lb48,range,4h,F,False,False
-1.0058,-1.3115,-0.757,-0.7119,512,0.8801,0.4919,0.9092,-0.001178,0.9144,0.0048,-0.539,6.5483,-0.571,553,-0.001178,0.026341,-1.0517,0.29341634,DOGE,5m,range_v2_lb48,range,8h,F,False,False
-1.1722,-1.6454,-0.7396,-0.7975,274,0.8552,0.4967,0.8667,-0.001722,0.858,0.0039,-0.1746,2.1529,-0.6226,449,-0.001722,0.029774,-1.2256,0.22097503,DOGE,5m,range_v2_lb48,range,12h,F,False,False
-19.399,-22.8465,-0.9767,-0.8991,1086,0.1622,0.2208,0.5725,-0.002109,0.3528,0.0095,-1.3563,8.1639,-0.8999,1087,-0.002109,0.003428,-20.2832,0.0,DOGE,5m,range_v3_lb48,range,10m,F,False,False
-17.4887,-20.1976,-0.9799,-0.921,1030,0.1746,0.2367,0.5633,-0.002456,0.348,0.009,-1.9136,13.982,-0.9215,1031,-0.002456,0.004313,-18.2859,0.0,DOGE,5m,range_v3_lb48,range,15m,F,False,False
-12.6284,-15.8471,-0.9805,-0.9201,961,0.2755,0.2911,0.6712,-0.002619,0.4576,0.0084,-0.3142,7.5737,-0.9213,962,-0.002619,0.006153,-13.204,0.0,DOGE,5m,range_v3_lb48,range,30m,F,False,False
-8.738,-10.7674,-0.9798,-0.9117,912,0.3924,0.3472,0.7377,-0.002637,0.5416,0.0079,-0.4166,8.0042,-0.9133,913,-0.002637,0.008722,-9.1363,0.0,DOGE,5m,range_v3_lb48,range,1h,F,False,False
-6.8113,-8.016,-0.9742,-0.9332,824,0.4732,0.4109,0.6784,-0.003094,0.6238,0.0072,-1.1148,6.8377,-0.9273,825,-0.003094,0.012478,-7.1218,0.0,DOGE,5m,range_v3_lb48,range,2h,F,False,False
-4.4931,-5.6765,-0.9566,-0.914,698,0.5964,0.4492,0.7313,-0.003086,0.6647,0.0061,-0.444,3.1478,-0.8964,699,-0.003086,0.017368,-4.698,3.17e-06,DOGE,5m,range_v3_lb48,range,4h,F,False,False
-3.0131,-4.2526,-0.9604,-0.9026,551,0.6783,0.433,0.8884,-0.003621,0.8007,0.0048,0.2908,3.7002,-0.8897,552,-0.003621,0.027005,-3.1505,0.00171857,DOGE,5m,range_v3_lb48,range,8h,F,False,False
-1.4674,-2.1849,-0.8826,-0.8035,448,0.8154,0.4756,0.8993,-0.002435,0.7354,0.0039,0.6865,6.458,-0.7408,450,-0.002435,0.033669,-1.5343,0.1256701,DOGE,5m,range_v3_lb48,range,12h,F,False,False
-13.6111,-17.0964,-0.9757,-0.9104,3471,0.5099,0.4102,0.7334,-0.000679,0.6436,0.0305,-0.8211,3.9247,-0.9089,3506,-0.000679,0.002826,-14.2315,0.0,DOGE,5m,range_tight_lb48,range,10m,F,False,False
-9.4238,-11.8616,-0.9673,-0.8631,3099,0.6079,0.4481,0.7488,-0.000629,0.699,0.027,-0.7537,5.0301,-0.8604,3100,-0.000629,0.003552,-9.8534,0.0,DOGE,5m,range_tight_lb48,range,15m,F,False,False
-5.163,-6.2733,-0.9496,-0.7679,2481,0.7348,0.4799,0.7964,-0.000561,0.7263,0.0216,-1.0883,7.0514,-0.7603,2484,-0.000561,0.005183,-5.3983,7e-08,DOGE,5m,range_tight_lb48,range,30m,F,False,False
-3.2378,-4.0939,-0.908,-0.7389,1865,0.805,0.484,0.8581,-0.000577,0.7814,0.0174,-0.5766,4.4816,-0.7033,2002,-0.000577,0.007632,-3.3854,0.00072441,DOGE,5m,range_tight_lb48,range,1h,F,False,False
-1.2579,-1.5869,-0.7809,-0.5887,1208,0.9077,0.5016,0.9018,-0.000374,0.8652,0.0134,-0.5841,4.1661,-0.4899,1541,-0.000374,0.011166,-1.3153,0.18862104,DOGE,5m,range_tight_lb48,range,2h,F,False,False
-1.3843,-1.9499,-0.7354,-0.7956,953,0.8815,0.493,0.9066,-0.000709,0.8996,0.0099,0.4776,7.0871,-0.6178,1138,-0.000709,0.01652,-1.4474,0.14806765,DOGE,5m,range_tight_lb48,range,4h,F,False,False
0.0594,0.0948,-0.2533,-0.6166,362,1.0064,0.498,1.0145,5.6e-05,1.0431,0.0065,0.5621,3.4567,-0.1695,751,5.6e-05,0.024739,0.0621,0.95051832,DOGE,5m,range_tight_lb48,range,8h,D,False,False
-1.2966,-1.8837,-0.8879,-0.7641,532,0.8554,0.4656,0.9818,-0.001725,0.8921,0.0049,-0.0125,2.1138,-0.7108,567,-0.001725,0.030302,-1.3557,0.17574089,DOGE,5m,range_tight_lb48,range,12h,F,False,False
-1.3457,-1.7613,-0.7768,-0.0532,58,0.6227,0.4366,0.8035,-0.000642,0.8217,0.0006,-0.4171,2.0679,-0.0451,71,-0.000642,0.003846,-1.407,0.16384071,DOGE,5m,range_v1_lb96,range,10m,F,False,False
-1.5435,-2.0143,-0.7403,-0.0646,57,0.5928,0.4429,0.7458,-0.000758,0.7494,0.0006,-0.6779,2.1254,-0.0522,70,-0.000758,0.003929,-1.6139,0.11111325,DOGE,5m,range_v1_lb96,range,15m,F,False,False
-0.8151,-1.1423,-0.6943,-0.0564,66,0.7655,0.4783,0.8351,-0.000615,0.9457,0.0006,-0.3894,0.4439,-0.0427,69,-0.000615,0.005991,-0.8522,0.39706798,DOGE,5m,range_v1_lb96,range,30m,F,False,False
-1.1158,-1.4608,-0.8075,-0.1161,31,0.6445,0.4627,0.7485,-0.001547,0.683,0.0006,0.1111,3.7489,-0.1021,67,-0.001547,0.010856,-1.1666,0.24755574,DOGE,5m,range_v1_lb96,range,1h,F,False,False
-0.6292,-0.7253,-0.4471,-0.1888,28,0.7703,0.4762,0.8473,-0.001389,0.809,0.0005,-0.6691,2.4442,-0.0919,63,-0.001389,0.016763,-0.6579,0.51302256,DOGE,5m,range_v1_lb96,range,2h,F,False,False
-1.5408,-1.6254,-0.8528,-0.2459,42,0.512,0.4355,0.6637,-0.003954,0.5509,0.0005,-1.2745,3.2553,-0.2269,62,-0.003954,0.019325,-1.611,0.1123321,DOGE,5m,range_v1_lb96,range,4h,F,False,False
-0.6314,-0.9079,-0.4757,-0.2507,27,0.7888,0.4918,0.8151,-0.001997,1.0181,0.0005,0.0028,2.0848,-0.1296,61,-0.001997,0.023633,-0.6601,0.51169533,DOGE,5m,range_v1_lb96,range,8h,F,False,False
-0.0891,-0.1357,-0.1957,-0.1941,30,0.9679,0.45,1.183,-0.000331,1.0996,0.0005,0.0138,0.3775,-0.0414,60,-0.000331,0.027558,-0.0931,0.9261098,DOGE,5m,range_v1_lb96,range,12h,F,False,False
-7.2885,-9.3379,-0.9499,-0.7377,2055,0.5973,0.4278,0.7989,-0.000634,0.6568,0.0179,0.0277,12.3683,-0.7326,2057,-0.000634,0.003772,-7.6207,0.0,DOGE,5m,range_v2_lb96,range,10m,F,False,False
-5.602,-6.9002,-0.9409,-0.6848,1774,0.6536,0.4437,0.8195,-0.000626,0.7315,0.0154,-0.4244,11.1629,-0.677,1776,-0.000626,0.004503,-5.8574,1e-08,DOGE,5m,range_v2_lb96,range,15m,F,False,False
-3.1941,-3.9714,-0.9358,-0.5232,1334,0.7635,0.4839,0.8143,-0.000534,0.7933,0.0116,-0.5983,9.5996,-0.5206,1335,-0.000534,0.005837,-3.3397,0.00086187,DOGE,5m,range_v2_lb96,range,30m,F,False,False
-2.74,-3.3478,-0.883,-0.5885,1031,0.767,0.4574,0.9101,-0.000742,0.9124,0.009,-0.9365,8.0302,-0.5514,1032,-0.000742,0.008316,-2.8649,0.00425651,DOGE,5m,range_v2_lb96,range,1h,F,False,False
-1.3667,-1.7737,-0.7935,-0.4789,651,0.8624,0.4912,0.8932,-0.000587,0.8369,0.0069,-0.2875,4.3032,-0.407,798,-0.000587,0.011607,-1.429,0.15338492,DOGE,5m,range_v2_lb96,range,2h,F,False,False
-1.6812,-1.8718,-0.8664,-0.696,539,0.7955,0.4763,0.8745,-0.001388,0.8043,0.0055,-2.0974,30.3165,-0.6358,634,-0.001388,0.019876,-1.7578,0.07926519,DOGE,5m,range_v2_lb96,range,4h,F,False,False
-1.8599,-2.4236,-0.885,-0.7971,464,0.7793,0.4578,0.9229,-0.002321,0.872,0.0043,-0.5278,6.1225,-0.7372,498,-0.002321,0.026629,-1.9447,0.05237578,DOGE,5m,range_v2_lb96,range,8h,F,False,False
